BdiBd21-3.1G0000200.1	Bradi1g00200
BdiBd21-3.3G0169500.1	Bradi3g12805
BdiBd21-3.3G0169600.1	Bradi3g12810
BdiBd21-3.3G0169700.1	Bradi3g12820
BdiBd21-3.3G0169700.2	Bradi3g12820
BdiBd21-3.3G0169800.1	Bradi3g12830
BdiBd21-3.3G0169800.2	Bradi3g12830
BdiBd21-3.3G0169900.1	Bradi3g12840
BdiBd21-3.3G0170000.1	Bradi3g12841
BdiBd21-3.3G0170100.1	Bradi3g12843
BdiBd21-3.3G0170200.1	Bradi3g12847
BdiBd21-3.3G0170300.1	Bradi3g12860
BdiBd21-3.3G0170300.2	Bradi3g12860
BdiBd21-3.3G0170300.3	Bradi3g12860
BdiBd21-3.3G0170400.1	Bradi3g12870
BdiBd21-3.3G0170400.2	Bradi3g12870
BdiBd21-3.3G0170400.3	Bradi3g12870
BdiBd21-3.3G0170400.4	Bradi3g12870
BdiBd21-3.3G0170500.1	Bradi3g12880
BdiBd21-3.3G0170600.1	Bradi3g12883
BdiBd21-3.3G0170700.1	Bradi3g12887
BdiBd21-3.3G0170800.1	Bradi3g12894
BdiBd21-3.3G0170900.1	Bradi3g12902
BdiBd21-3.3G0171000.1	Bradi3g12910
BdiBd21-3.3G0171100.1	Bradi3g12920
BdiBd21-3.3G0171200.1	Bradi3g12925
BdiBd21-3.3G0171300.1	Bradi3g12930
BdiBd21-3.3G0171300.2	Bradi3g12930
BdiBd21-3.3G0171300.3	Bradi3g12930
BdiBd21-3.3G0171300.4	Bradi3g12930
BdiBd21-3.3G0171400.1	Bradi3g12940
BdiBd21-3.3G0171500.1	Bradi3g12950
BdiBd21-3.3G0171500.2	Bradi3g12950
BdiBd21-3.3G0171600.1	Bradi3g12957
BdiBd21-3.3G0171600.2	Bradi3g12957
BdiBd21-3.3G0171600.3	Bradi3g12957
BdiBd21-3.3G0171600.4	Bradi3g12957
BdiBd21-3.3G0171600.5	Bradi3g12957
BdiBd21-3.3G0171700.1	Bradi3g12970
BdiBd21-3.3G0171800.1	Bradi3g12975
BdiBd21-3.3G0171900.1	Bradi3g12980
BdiBd21-3.3G0172000.1	Bradi3g12990
BdiBd21-3.3G0172100.1	Bradi3g13000
BdiBd21-3.3G0172200.1	Bradi3g13007
BdiBd21-3.3G0172200.2	Bradi3g13007
BdiBd21-3.3G0172200.3	Bradi3g13007
BdiBd21-3.3G0172200.4	Bradi3g13007
BdiBd21-3.3G0172300.1	Bradi3g13013
BdiBd21-3.3G0172400.1	Bradi3g13020
BdiBd21-3.3G0172500.1	Bradi3g13027
BdiBd21-3.3G0172600.1	Bradi3g13033
BdiBd21-3.3G0172700.1	Bradi3g13040
BdiBd21-3.3G0172700.2	Bradi3g13040
BdiBd21-3.3G0172800.1	Bradi3g13050
BdiBd21-3.3G0172800.2	Bradi3g13050
BdiBd21-3.3G0172800.3	Bradi3g13050
BdiBd21-3.3G0172800.4	Bradi3g13050
BdiBd21-3.3G0172800.5	Bradi3g13050
BdiBd21-3.3G0172900.1	Bradi3g13060
BdiBd21-3.3G0172900.2	Bradi3g13060
BdiBd21-3.3G0173000.1	Bradi3g13070
BdiBd21-3.3G0173100.1	Bradi3g13080
BdiBd21-3.3G0173200.1	Bradi3g13090
BdiBd21-3.3G0173300.1	Bradi3g13095
BdiBd21-3.3G0173400.1	Bradi3g13100
BdiBd21-3.3G0173500.1	Bradi3g13110
BdiBd21-3.3G0173600.1	Bradi3g13117
BdiBd21-3.3G0173600.2	Bradi3g13117
BdiBd21-3.3G0173700.1	Bradi3g13130
BdiBd21-3.3G0173800.1	Bradi3g13140
BdiBd21-3.3G0173800.2	Bradi3g13140
BdiBd21-3.3G0173800.3	Bradi3g13140
BdiBd21-3.3G0173800.4	Bradi3g13140
BdiBd21-3.3G0173900.1	Bradi3g13150
BdiBd21-3.3G0174000.1	Bradi3g13155
BdiBd21-3.3G0174100.1	Bradi3g13160
BdiBd21-3.3G0174200.1	Bradi3g13170
BdiBd21-3.3G0174300.1	Bradi3g13177
BdiBd21-3.3G0174400.1	Bradi3g13190
BdiBd21-3.3G0174500.1	Bradi3g13196
BdiBd21-3.3G0174600.1	Bradi3g13200
BdiBd21-3.3G0174700.1	Bradi3g13210
BdiBd21-3.3G0174800.1	Bradi3g13220
BdiBd21-3.3G0174900.1	Bradi3g13230
BdiBd21-3.3G0175000.1	Bradi3g13237
BdiBd21-3.3G0175100.1	Bradi3g13250
BdiBd21-3.3G0175200.1	Bradi3g13260
BdiBd21-3.3G0175200.2	Bradi3g13260
BdiBd21-3.3G0175200.3	Bradi3g13260
BdiBd21-3.3G0175200.4	Bradi3g13260
BdiBd21-3.3G0175300.1	Bradi3g13270
BdiBd21-3.3G0175400.1	Bradi3g13275
BdiBd21-3.3G0175500.1	Bradi3g13280
BdiBd21-3.3G0175600.1	Bradi3g13291
BdiBd21-3.3G0175700.1	Bradi3g13300
BdiBd21-3.3G0175800.1	Bradi3g13307
BdiBd21-3.3G0175800.2	Bradi3g13307
BdiBd21-3.3G0175900.1	Bradi3g13320
BdiBd21-3.3G0176000.1	Bradi3g13330
BdiBd21-3.3G0176100.1	Bradi3g13345
BdiBd21-3.3G0176200.1	Bradi3g13352
BdiBd21-3.3G0176300.1	Bradi3g13360
BdiBd21-3.3G0176400.1	Bradi3g13370
BdiBd21-3.3G0176400.2	Bradi3g13370
BdiBd21-3.3G0176400.3	Bradi3g13370
BdiBd21-3.3G0176500.1	Bradi3g13380
BdiBd21-3.3G0176600.1	Bradi3g13384
BdiBd21-3.3G0176700.1	Bradi3g13389
BdiBd21-3.3G0176800.1	Bradi3g13393
BdiBd21-3.3G0177000.1	Bradi3g13403
BdiBd21-3.3G0177100.1	Bradi3g13410
BdiBd21-3.3G0177200.1	Bradi3g13420
BdiBd21-3.3G0177300.1	Bradi3g13431
BdiBd21-3.3G0177400.1	Bradi3g13435
BdiBd21-3.3G0177400.2	Bradi3g13435
BdiBd21-3.3G0177500.1	Bradi3g13440
BdiBd21-3.3G0177600.1	Bradi3g13450
BdiBd21-3.3G0177700.1	Bradi3g13460
BdiBd21-3.3G0177800.1	Bradi3g13467
BdiBd21-3.3G0177900.1	Bradi3g13480
BdiBd21-3.3G0178000.1	Bradi3g13487
BdiBd21-3.3G0178000.2	Bradi3g13487
BdiBd21-3.3G0178000.3	Bradi3g13487
BdiBd21-3.3G0178100.1	Bradi3g13494
BdiBd21-3.3G0178100.2	Bradi3g13494
BdiBd21-3.3G0178500.1	Bradi3g13497
BdiBd21-3.3G0178500.2	Bradi3g13497
BdiBd21-3.3G0178500.3	Bradi3g13497
BdiBd21-3.3G0178500.4	Bradi3g13497
BdiBd21-3.3G0178700.1	Bradi3g13501
BdiBd21-3.3G0178800.1	Bradi3g13510
BdiBd21-3.3G0178900.1	Bradi3g13520
BdiBd21-3.3G0178900.2	Bradi3g13520
BdiBd21-3.3G0179000.1	Bradi3g13527
BdiBd21-3.3G0179200.1	Bradi3g13540
BdiBd21-3.3G0179300.1	Bradi3g13550
BdiBd21-3.3G0179400.1	Bradi3g13560
BdiBd21-3.3G0179500.1	Bradi3g13570
BdiBd21-3.3G0179600.1	Bradi3g13580
BdiBd21-3.3G0179700.1	Bradi3g13585
BdiBd21-3.3G0179900.1	Bradi3g13590
BdiBd21-3.3G0180000.1	Bradi3g13600
BdiBd21-3.3G0180100.1	Bradi3g13610
BdiBd21-3.3G0180100.2	Bradi3g13610
BdiBd21-3.3G0180200.1	Bradi3g13620
BdiBd21-3.3G0180300.1	Bradi3g13630
BdiBd21-3.3G0180400.1	Bradi3g13633
BdiBd21-3.3G0180600.1	Bradi3g13640
BdiBd21-3.3G0180700.1	Bradi3g13650
BdiBd21-3.3G0180800.1	Bradi3g13670
BdiBd21-3.3G0180900.1	Bradi3g13675
BdiBd21-3.3G0181000.1	Bradi3g13680
BdiBd21-3.3G0181100.1	Bradi3g13690
BdiBd21-3.3G0181100.2	Bradi3g13690
BdiBd21-3.3G0181100.3	Bradi3g13690
BdiBd21-3.3G0181200.1	Bradi3g13700
BdiBd21-3.3G0181300.1	Bradi3g13710
BdiBd21-3.3G0181400.1	Bradi3g13715
BdiBd21-3.3G0181500.1	Bradi3g13720
BdiBd21-3.3G0181600.1	Bradi3g13727
BdiBd21-3.3G0181700.1	Bradi3g13740
BdiBd21-3.3G0181700.2	Bradi3g13740
BdiBd21-3.3G0181800.1	Bradi3g13743
BdiBd21-3.3G0181900.1	Bradi3g13750
BdiBd21-3.3G0182000.1	Bradi3g13757
BdiBd21-3.3G0182100.1	Bradi3g13770
BdiBd21-3.3G0182100.2	Bradi3g13770
BdiBd21-3.3G0182200.1	Bradi3g13780
BdiBd21-3.3G0182200.2	Bradi3g13780
BdiBd21-3.3G0182300.1	Bradi3g13790
BdiBd21-3.3G0182400.1	Bradi3g13800
BdiBd21-3.3G0182400.2	Bradi3g13800
BdiBd21-3.3G0182500.1	Bradi3g13810
BdiBd21-3.3G0182600.1	Bradi3g13820
BdiBd21-3.3G0182700.1	Bradi3g13827
BdiBd21-3.3G0182800.1	Bradi3g13840
BdiBd21-3.3G0182900.1	Bradi3g13850
BdiBd21-3.3G0183000.1	Bradi3g13860
BdiBd21-3.3G0183100.1	Bradi3g13871
BdiBd21-3.3G0183200.1	Bradi3g13880
BdiBd21-3.3G0183400.1	Bradi3g13892
BdiBd21-3.3G0183500.1	Bradi3g13898
BdiBd21-3.3G0183600.1	Bradi3g13904
BdiBd21-3.3G0183700.1	Bradi3g13910
BdiBd21-3.3G0183700.2	Bradi3g13910
BdiBd21-3.3G0183700.3	Bradi3g13910
BdiBd21-3.3G0183700.4	Bradi3g13910
BdiBd21-3.3G0183800.1	Bradi3g13920
BdiBd21-3.3G0183900.1	Bradi3g13930
BdiBd21-3.3G0184000.1	Bradi3g13940
BdiBd21-3.3G0184100.1	Bradi3g13945
BdiBd21-3.3G0184200.1	Bradi3g13950
BdiBd21-3.3G0184300.1	Bradi3g13960
BdiBd21-3.3G0184400.1	Bradi3g13970
BdiBd21-3.3G0184500.1	Bradi3g13980
BdiBd21-3.3G0184500.2	Bradi3g13980
BdiBd21-3.3G0184600.1	Bradi3g13990
BdiBd21-3.3G0184600.2	Bradi3g13990
BdiBd21-3.3G0184700.1	Bradi3g14000
BdiBd21-3.3G0184800.1	Bradi3g14020
BdiBd21-3.3G0184900.1	Bradi3g14010
BdiBd21-3.3G0185100.1	Bradi3g14026
BdiBd21-3.3G0185200.1	Bradi3g14030
BdiBd21-3.3G0185300.1	Bradi3g14031
BdiBd21-3.3G0185400.1	Bradi3g14033
BdiBd21-3.3G0185500.1	Bradi3g14035
BdiBd21-3.3G0185600.1	Bradi3g14037
BdiBd21-3.3G0185700.1	Bradi3g14040
BdiBd21-3.3G0185800.1	Bradi3g14050
BdiBd21-3.3G0185900.1	Bradi3g14057
BdiBd21-3.3G0186000.1	Bradi3g14070
BdiBd21-3.3G0186100.1	Bradi3g14080
BdiBd21-3.3G0186200.1	Bradi3g14090
BdiBd21-3.3G0186400.1	Bradi3g14100
BdiBd21-3.3G0186700.1	Bradi3g14111
BdiBd21-3.3G0186800.1	Bradi3g14120
BdiBd21-3.3G0186900.1	Bradi3g14127
BdiBd21-3.3G0186900.2	Bradi3g14127
BdiBd21-3.3G0187100.1	Bradi3g14140
BdiBd21-3.3G0187100.2	Bradi3g14140
BdiBd21-3.3G0187200.1	Bradi3g14150
BdiBd21-3.3G0187300.1	Bradi3g14160
BdiBd21-3.3G0187300.2	Bradi3g14160
BdiBd21-3.3G0187400.1	Bradi3g14165
BdiBd21-3.3G0187500.1	Bradi3g14170
BdiBd21-3.3G0187600.1	Bradi3g14181
BdiBd21-3.3G0187700.1	Bradi3g14190
BdiBd21-3.3G0187800.1	Bradi3g14200
BdiBd21-3.3G0188400.1	Bradi3g14211
BdiBd21-3.3G0188500.1	Bradi3g14221
BdiBd21-3.3G0188700.1	Bradi3g14230
BdiBd21-3.3G0188700.2	Bradi3g14230
BdiBd21-3.3G0188700.3	Bradi3g14230
BdiBd21-3.3G0188800.1	Bradi3g14231
BdiBd21-3.3G0188900.1	Bradi3g14233
BdiBd21-3.3G0188900.2	Bradi3g14233
BdiBd21-3.3G0189000.1	Bradi3g14236
BdiBd21-3.3G0189100.1	Bradi3g14240
BdiBd21-3.3G0189200.1	Bradi3g14250
BdiBd21-3.3G0189200.2	Bradi3g14250
BdiBd21-3.3G0189200.3	Bradi3g14250
BdiBd21-3.3G0189300.1	Bradi3g14255
BdiBd21-3.3G0189400.1	Bradi3g14260
BdiBd21-3.3G0189400.2	Bradi3g14260
BdiBd21-3.3G0189400.3	Bradi3g14260
BdiBd21-3.3G0189700.1	Bradi3g14270
BdiBd21-3.3G0189800.1	Bradi3g14277
BdiBd21-3.3G0189900.1	Bradi3g14290
BdiBd21-3.3G0190100.1	Bradi3g14297
BdiBd21-3.3G0190200.1	Bradi3g14310
BdiBd21-3.3G0190700.1	Bradi3g14330
BdiBd21-3.3G0190800.1	Bradi3g14340
BdiBd21-3.3G0190900.1	Bradi3g14350
BdiBd21-3.3G0190900.2	Bradi3g14350
BdiBd21-3.3G0191000.1	Bradi3g14360
BdiBd21-3.3G0191100.1	Bradi3g14370
BdiBd21-3.3G0191200.1	Bradi3g14380
BdiBd21-3.3G0191300.1	Bradi3g14390
BdiBd21-3.3G0191400.1	Bradi3g14400
BdiBd21-3.3G0191400.2	Bradi3g14400
BdiBd21-3.3G0191500.1	Bradi3g14406
BdiBd21-3.3G0191600.1	Bradi3g14412
BdiBd21-3.3G0191600.2	Bradi3g14412
BdiBd21-3.3G0191700.1	Bradi3g14420
BdiBd21-3.3G0191800.1	Bradi3g14430
BdiBd21-3.3G0191900.1	Bradi3g14440
BdiBd21-3.3G0192000.1	Bradi3g14450
BdiBd21-3.3G0192100.1	Bradi3g14461
BdiBd21-3.3G0192300.1	Bradi3g14470
BdiBd21-3.3G0192400.1	Bradi3g14480
BdiBd21-3.3G0192500.1	Bradi3g14490
BdiBd21-3.3G0192600.1	Bradi3g14500
BdiBd21-3.3G0192600.2	Bradi3g14500
BdiBd21-3.3G0192700.1	Bradi3g14510
BdiBd21-3.3G0192800.1	Bradi3g14520
BdiBd21-3.3G0192800.2	Bradi3g14520
BdiBd21-3.3G0192800.3	Bradi3g14520
BdiBd21-3.3G0192800.4	Bradi3g14520
BdiBd21-3.3G0192900.1	Bradi3g14530
BdiBd21-3.3G0192900.2	Bradi3g14530
BdiBd21-3.3G0193100.1	Bradi3g14540
BdiBd21-3.3G0193400.1	Bradi3g14570
BdiBd21-3.3G0193500.1	Bradi3g14580
BdiBd21-3.3G0193600.1	Bradi3g14590
BdiBd21-3.3G0193700.1	Bradi3g14600
BdiBd21-3.3G0193800.1	Bradi3g14610
BdiBd21-3.3G0193900.1	Bradi3g14620
BdiBd21-3.3G0194100.1	Bradi3g14630
BdiBd21-3.3G0194200.1	Bradi3g14640
BdiBd21-3.3G0194300.1	Bradi3g14650
BdiBd21-3.3G0194600.1	Bradi3g14654
BdiBd21-3.3G0194700.1	Bradi3g14658
BdiBd21-3.3G0194800.1	Bradi3g14662
BdiBd21-3.3G0195100.1	Bradi3g14670
BdiBd21-3.3G0195200.1	Bradi3g14680
BdiBd21-3.3G0195300.1	Bradi3g14690
BdiBd21-3.3G0195400.1	Bradi3g14695
BdiBd21-3.3G0195500.1	Bradi3g14700
BdiBd21-3.3G0195600.1	Bradi3g14705
BdiBd21-3.3G0195700.1	Bradi3g14710
BdiBd21-3.3G0195700.2	Bradi3g14710
BdiBd21-3.3G0195800.1	Bradi3g14740
BdiBd21-3.3G0196000.1	Bradi3g14760
BdiBd21-3.3G0196500.1	Bradi3g14780
BdiBd21-3.3G0196700.1	Bradi3g14783
BdiBd21-3.3G0196800.1	Bradi3g14785
BdiBd21-3.3G0196900.1	Bradi3g14790
BdiBd21-3.3G0197000.1	Bradi3g14800
BdiBd21-3.3G0197100.1	Bradi3g14810
BdiBd21-3.3G0197300.1	Bradi3g14820
BdiBd21-3.3G0197400.1	Bradi3g14830
BdiBd21-3.3G0197500.1	Bradi3g14840
BdiBd21-3.3G0197600.1	Bradi3g14850
BdiBd21-3.3G0197700.1	Bradi3g14860
BdiBd21-3.3G0197800.1	Bradi3g14870
BdiBd21-3.3G0197900.1	Bradi3g14880
BdiBd21-3.3G0198000.1	Bradi3g14884
BdiBd21-3.3G0198100.1	Bradi3g14894
BdiBd21-3.3G0198200.1	Bradi3g14891
BdiBd21-3.3G0198400.1	Bradi3g14900
BdiBd21-3.3G0198500.1	Bradi3g14907
BdiBd21-3.3G0198600.1	Bradi3g14917
BdiBd21-3.3G0198600.2	Bradi3g14917
BdiBd21-3.3G0198600.3	Bradi3g14917
BdiBd21-3.3G0198700.1	Bradi3g14928
BdiBd21-3.3G0198800.1	Bradi3g14940
BdiBd21-3.3G0199100.1	Bradi3g14946
BdiBd21-3.3G0199200.1	Bradi3g14950
BdiBd21-3.3G0199300.1	Bradi3g14960
BdiBd21-3.3G0199400.1	Bradi3g14970
BdiBd21-3.3G0199500.1	Bradi3g14976
BdiBd21-3.3G0199600.1	Bradi3g14980
BdiBd21-3.3G0199700.1	Bradi3g14990
BdiBd21-3.3G0199800.1	Bradi3g15000
BdiBd21-3.3G0199900.1	Bradi3g15010
BdiBd21-3.3G0200000.1	Bradi3g15020
BdiBd21-3.3G0200200.1	Bradi3g15033
BdiBd21-3.3G0200300.1	Bradi3g15040
BdiBd21-3.3G0200400.1	Bradi3g15050
BdiBd21-3.3G0200500.1	Bradi3g15060
BdiBd21-3.3G0200600.1	Bradi3g15067
BdiBd21-3.3G0200600.2	Bradi3g15067
BdiBd21-3.3G0200700.1	Bradi3g15075
BdiBd21-3.3G0200800.1	Bradi3g15077
BdiBd21-3.3G0200900.1	Bradi3g15080
BdiBd21-3.3G0201000.1	Bradi3g15084
BdiBd21-3.3G0201200.1	Bradi3g15087
BdiBd21-3.3G0201200.2	Bradi3g15087
BdiBd21-3.3G0201300.1	Bradi3g15097
BdiBd21-3.3G0201400.1	Bradi3g15110
BdiBd21-3.3G0201400.10	Bradi3g15110
BdiBd21-3.3G0201400.2	Bradi3g15110
BdiBd21-3.3G0201400.3	Bradi3g15110
BdiBd21-3.3G0201400.4	Bradi3g15110
BdiBd21-3.3G0201400.5	Bradi3g15110
BdiBd21-3.3G0201400.6	Bradi3g15110
BdiBd21-3.3G0201400.7	Bradi3g15110
BdiBd21-3.3G0201400.8	Bradi3g15110
BdiBd21-3.3G0201400.9	Bradi3g15110
BdiBd21-3.3G0201500.1	Bradi3g15112
BdiBd21-3.3G0201600.1	Bradi3g15115
BdiBd21-3.3G0201700.1	Bradi3g15120
BdiBd21-3.3G0201800.1	Bradi3g15122
BdiBd21-3.3G0201900.1	Bradi3g15125
BdiBd21-3.3G0202100.1	Bradi3g15140
BdiBd21-3.3G0202100.2	Bradi3g15140
BdiBd21-3.3G0202200.1	Bradi3g15145
BdiBd21-3.3G0202400.1	Bradi3g15150
BdiBd21-3.3G0202700.1	Bradi3g15175
BdiBd21-3.3G0202800.1	Bradi3g15180
BdiBd21-3.3G0202900.1	Bradi3g15190
BdiBd21-3.3G0203000.1	Bradi3g15200
BdiBd21-3.3G0203100.1	Bradi3g15210
BdiBd21-3.3G0203200.1	Bradi3g15220
BdiBd21-3.3G0203300.1	Bradi3g15225
BdiBd21-3.3G0203400.1	Bradi3g15230
BdiBd21-3.3G0203500.1	Bradi3g15240
BdiBd21-3.3G0203600.1	Bradi3g15250
BdiBd21-3.3G0203700.1	Bradi3g15260
BdiBd21-3.3G0203800.1	Bradi3g15270
BdiBd21-3.3G0203900.1	Bradi3g15277
BdiBd21-3.3G0204000.1	Bradi3g15283
BdiBd21-3.3G0204000.2	Bradi3g15283
BdiBd21-3.3G0204000.3	Bradi3g15283
BdiBd21-3.3G0204000.4	Bradi3g15283
BdiBd21-3.3G0204000.5	Bradi3g15283
BdiBd21-3.3G0204000.6	Bradi3g15283
BdiBd21-3.3G0204000.7	Bradi3g15283
BdiBd21-3.3G0204000.8	Bradi3g15283
BdiBd21-3.3G0204100.1	Bradi3g15290
BdiBd21-3.3G0204100.2	Bradi3g15290
BdiBd21-3.3G0204100.3	Bradi3g15290
BdiBd21-3.3G0204100.4	Bradi3g15290
BdiBd21-3.3G0204200.1	Bradi3g15300
BdiBd21-3.3G0204300.1	Bradi3g15303
BdiBd21-3.3G0204400.1	Bradi3g15302
BdiBd21-3.3G0204500.1	Bradi3g15304
BdiBd21-3.3G0204600.1	Bradi3g15306
BdiBd21-3.3G0204700.1	Bradi3g15310
BdiBd21-3.3G0204800.1	Bradi3g15320
BdiBd21-3.3G0204800.2	Bradi3g15320
BdiBd21-3.3G0204800.3	Bradi3g15320
BdiBd21-3.3G0204900.1	Bradi3g15327
BdiBd21-3.3G0205000.1	Bradi3g15340
BdiBd21-3.3G0205300.1	Bradi3g15346
BdiBd21-3.3G0205400.1	Bradi3g15350
BdiBd21-3.3G0205500.1	Bradi3g15370
BdiBd21-3.3G0205500.2	Bradi3g15370
BdiBd21-3.3G0205500.3	Bradi3g15370
BdiBd21-3.3G0205500.4	Bradi3g15370
BdiBd21-3.3G0205600.1	Bradi3g15380
BdiBd21-3.3G0205600.2	Bradi3g15380
BdiBd21-3.3G0205600.3	Bradi3g15380
BdiBd21-3.3G0205700.1	Bradi3g15390
BdiBd21-3.3G0205800.1	Bradi3g15400
BdiBd21-3.3G0205900.1	Bradi3g15405
BdiBd21-3.3G0206000.1	Bradi3g15410
BdiBd21-3.3G0206100.1	Bradi3g15420
BdiBd21-3.3G0206200.1	Bradi3g15430
BdiBd21-3.3G0206200.2	Bradi3g15430
BdiBd21-3.3G0206300.1	Bradi3g15440
BdiBd21-3.3G0206400.1	Bradi3g15448
BdiBd21-3.3G0206500.1	Bradi3g15457
BdiBd21-3.3G0206500.2	Bradi3g15457
BdiBd21-3.3G0206600.1	Bradi3g15473
BdiBd21-3.3G0206600.2	Bradi3g15473
BdiBd21-3.3G0206600.3	Bradi3g15473
BdiBd21-3.3G0206700.1	Bradi3g15490
BdiBd21-3.3G0206800.1	Bradi3g15500
BdiBd21-3.3G0206800.2	Bradi3g15500
BdiBd21-3.3G0206800.3	Bradi3g15500
BdiBd21-3.3G0206800.4	Bradi3g15500
BdiBd21-3.3G0206900.1	Bradi3g15510
BdiBd21-3.3G0207000.1	Bradi3g15520
BdiBd21-3.3G0207100.1	Bradi3g15530
BdiBd21-3.3G0207200.1	Bradi3g15535
BdiBd21-3.3G0207300.1	Bradi3g15541
BdiBd21-3.3G0207400.1	Bradi3g15550
BdiBd21-3.3G0207500.1	Bradi3g15560
BdiBd21-3.3G0207600.1	Bradi3g15570
BdiBd21-3.3G0207700.1	Bradi3g15580
BdiBd21-3.3G0207800.1	Bradi3g15590
BdiBd21-3.3G0207900.1	Bradi3g15591
BdiBd21-3.3G0208000.1	Bradi3g15599
BdiBd21-3.3G0208100.1	Bradi3g15592
BdiBd21-3.3G0208200.1	Bradi3g15593
BdiBd21-3.3G0208200.2	Bradi3g15593
BdiBd21-3.3G0208400.1	Bradi3g15594
BdiBd21-3.3G0208400.2	Bradi3g15594
BdiBd21-3.3G0208400.3	Bradi3g15594
BdiBd21-3.3G0208600.1	Bradi3g15598
BdiBd21-3.3G0208700.1	Bradi3g15607
BdiBd21-3.3G0208800.1	Bradi3g15620
BdiBd21-3.3G0208800.2	Bradi3g15620
BdiBd21-3.3G0208800.3	Bradi3g15620
BdiBd21-3.3G0208800.4	Bradi3g15620
BdiBd21-3.3G0208900.1	Bradi3g15627
BdiBd21-3.3G0208900.2	Bradi3g15627
BdiBd21-3.3G0209200.1	Bradi3g15650
BdiBd21-3.3G0209300.1	Bradi3g15660
BdiBd21-3.3G0209400.1	Bradi3g15670
BdiBd21-3.3G0209600.1	Bradi3g15690
BdiBd21-3.3G0209800.1	Bradi3g15710
BdiBd21-3.3G0210000.1	Bradi3g15720
BdiBd21-3.3G0210100.1	Bradi3g15730
BdiBd21-3.3G0210200.1	Bradi3g15740
BdiBd21-3.3G0210300.1	Bradi3g15750
BdiBd21-3.3G0210400.1	Bradi3g15760
BdiBd21-3.3G0210700.1	Bradi3g15765
BdiBd21-3.3G0210900.1	Bradi3g15771
BdiBd21-3.3G0211100.1	Bradi3g15780
BdiBd21-3.3G0211200.1	Bradi3g15783
BdiBd21-3.3G0211300.1	Bradi3g15786
BdiBd21-3.3G0211700.1	Bradi3g15796
BdiBd21-3.3G0211900.1	Bradi3g15802
BdiBd21-3.3G0212000.1	Bradi3g15806
BdiBd21-3.3G0212100.1	Bradi3g15812
BdiBd21-3.3G0212400.1	Bradi3g15816
BdiBd21-3.3G0212600.1	Bradi3g15820
BdiBd21-3.3G0212700.1	Bradi3g15830
BdiBd21-3.3G0212800.1	Bradi3g15852
BdiBd21-3.3G0212900.1	Bradi3g15860
BdiBd21-3.3G0213200.1	Bradi3g15880
BdiBd21-3.3G0213300.1	Bradi3g15890
BdiBd21-3.3G0213400.1	Bradi3g15900
BdiBd21-3.3G0213500.1	Bradi3g15905
BdiBd21-3.3G0213600.1	Bradi3g15910
BdiBd21-3.3G0213700.1	Bradi3g15920
BdiBd21-3.3G0213800.1	Bradi3g15930
BdiBd21-3.3G0213800.2	Bradi3g15930
BdiBd21-3.3G0213900.1	Bradi3g15932
BdiBd21-3.3G0214000.1	Bradi3g15935
BdiBd21-3.3G0214100.1	Bradi3g15940
BdiBd21-3.3G0214200.1	Bradi3g15945
BdiBd21-3.3G0214300.1	Bradi3g15946
BdiBd21-3.3G0214500.1	Bradi3g15952
BdiBd21-3.3G0214600.1	Bradi3g15956
BdiBd21-3.3G0214700.1	Bradi3g15962
BdiBd21-3.3G0214700.2	Bradi3g15962
BdiBd21-3.3G0214700.3	Bradi3g15962
BdiBd21-3.3G0214700.4	Bradi3g15962
BdiBd21-3.3G0214700.5	Bradi3g15962
BdiBd21-3.3G0214800.1	Bradi3g15970
BdiBd21-3.3G0214900.1	Bradi3g15980
BdiBd21-3.3G0215000.1	Bradi3g15990
BdiBd21-3.3G0215100.1	Bradi3g16000
BdiBd21-3.3G0215200.1	Bradi3g16005
BdiBd21-3.3G0215300.1	Bradi3g16010
BdiBd21-3.3G0215300.2	Bradi3g16010
BdiBd21-3.3G0215500.1	Bradi3g16020
BdiBd21-3.3G0215600.1	Bradi3g16030
BdiBd21-3.3G0215700.1	Bradi3g16040
BdiBd21-3.3G0215800.1	Bradi3g16051
BdiBd21-3.3G0215900.1	Bradi3g16060
BdiBd21-3.3G0215900.2	Bradi3g16060
BdiBd21-3.3G0216000.1	Bradi3g16065
BdiBd21-3.3G0216100.1	Bradi3g16070
BdiBd21-3.3G0216200.1	Bradi3g16080
BdiBd21-3.3G0216300.1	Bradi3g16100
BdiBd21-3.3G0216400.1	Bradi3g16091
BdiBd21-3.3G0216600.1	Bradi3g16110
BdiBd21-3.3G0216900.1	Bradi3g16121
BdiBd21-3.3G0216900.10	Bradi3g16121
BdiBd21-3.3G0216900.11	Bradi3g16121
BdiBd21-3.3G0216900.2	Bradi3g16121
BdiBd21-3.3G0216900.3	Bradi3g16121
BdiBd21-3.3G0216900.4	Bradi3g16121
BdiBd21-3.3G0216900.5	Bradi3g16121
BdiBd21-3.3G0216900.6	Bradi3g16121
BdiBd21-3.3G0216900.7	Bradi3g16121
BdiBd21-3.3G0216900.8	Bradi3g16121
BdiBd21-3.3G0216900.9	Bradi3g16121
BdiBd21-3.3G0217000.1	Bradi3g16130
BdiBd21-3.3G0217100.1	Bradi3g16135
BdiBd21-3.3G0217200.1	Bradi3g16145
BdiBd21-3.3G0217300.1	Bradi3g16140
BdiBd21-3.3G0217400.1	Bradi3g16150
BdiBd21-3.3G0217500.1	Bradi3g16160
